System.TimeCreated_attributes.SystemTime,EventData.CommandLine,EventData.Company,EventData.CreationUtcTime,EventData.CurrentDirectory,EventData.Description,EventData.DestinationHostname,EventData.DestinationIp,EventData.DestinationIsIpv6,EventData.DestinationPort,EventData.DestinationPortName,EventData.Details,EventData.EventType,EventData.FileVersion,EventData.Hashes,EventData.Image,EventData.Initiated,EventData.IntegrityLevel,EventData.LogonGuid,EventData.LogonId,EventData.OriginalFileName,EventData.ParentCommandLine,EventData.ParentImage,EventData.ParentProcessGuid,EventData.ParentProcessId,EventData.ParentUser,EventData.ProcessGuid,EventData.ProcessId,EventData.Product,EventData.Protocol,EventData.RuleName,EventData.SourceHostname,EventData.SourceIp,EventData.SourceIsIpv6,EventData.SourcePort,EventData.SourcePortName,EventData.TargetFilename,EventData.TargetObject,EventData.TerminalSessionId,EventData.User,EventData.UtcTime,System.Channel,System.Computer,System.Correlation,System.EventID,System.EventRecordID,System.Execution_attributes.ProcessID,System.Execution_attributes.ThreadID,System.Keywords,System.Level,System.Opcode,System.Provider_attributes.Guid,System.Provider_attributes.Name,System.Security_attributes.UserID,System.Task,System.Version
2023-02-10T07:43:44.609030Z,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /c",Microsoft Corporation,,C:\Windows\system32\,Microsoft Edge Update,,,,,,,,1.3.173.45,"MD5=AE0BD70D0D7E467457B9E39B29F78410,SHA256=4D9F16B00BDA1DB65B68CB486F7AE1BF5B32AEDF7FD335E4A8EF2FA087870986,IMPHASH=CD3B2D99C6655A5D4A14E30E380F5BF9",C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,,System,FF8B6A41-D5BF-63E5-E703-000000000000,0x3e7,msedgeupdate.dll,C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule,C:\Windows\System32\svchost.exe,FF8B6A41-D5C0-63E5-2400-000000000200,1612,NT AUTHORITY\SYSTEM,FF8B6A41-F5B0-63E5-B001-000000000200,6528,Microsoft Edge Update,,-,,,,,,,,0,NT AUTHORITY\SYSTEM,2023-02-10 07:43:44.607,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,768,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:43:44.618152Z,taskhostw.exe,Microsoft Corporation,,C:\Windows\system32\,Host Process for Windows Tasks,,,,,,,,10.0.17763.1852 (WinBuild.160101.0800),"MD5=8BD7B08DA6BCA54DF9B595E4D9281BEB,SHA256=DE85F29A8BC7219F10A4AC88654C3901ABC329D7505B21CD95CBF780D1EBCCF4,IMPHASH=9839C7FD9649496B162F72128209528A",C:\Windows\System32\taskhostw.exe,,Medium,FF8B6A41-F5AF-63E5-A14C-390000000000,0x394ca1,taskhostw.exe,C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule,C:\Windows\System32\svchost.exe,FF8B6A41-D5C0-63E5-2400-000000000200,1612,NT AUTHORITY\SYSTEM,FF8B6A41-F5B0-63E5-B101-000000000200,7144,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,3,WIN-4CKB6CSHOSJ\keith,2023-02-10 07:43:44.616,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,769,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:43:44.715189Z,taskhostw.exe,Microsoft Corporation,,C:\Windows\system32\,Host Process for Windows Tasks,,,,,,,,10.0.17763.1852 (WinBuild.160101.0800),"MD5=8BD7B08DA6BCA54DF9B595E4D9281BEB,SHA256=DE85F29A8BC7219F10A4AC88654C3901ABC329D7505B21CD95CBF780D1EBCCF4,IMPHASH=9839C7FD9649496B162F72128209528A",C:\Windows\System32\taskhostw.exe,,Medium,FF8B6A41-F5AF-63E5-A14C-390000000000,0x394ca1,taskhostw.exe,C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule,C:\Windows\System32\svchost.exe,FF8B6A41-D5C0-63E5-2400-000000000200,1612,NT AUTHORITY\SYSTEM,FF8B6A41-F5B0-63E5-B201-000000000200,4700,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,3,WIN-4CKB6CSHOSJ\keith,2023-02-10 07:43:44.712,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,770,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:43:44.727381Z,C:\Windows\system32\userinit.exe,Microsoft Corporation,,C:\Windows\system32\,Userinit Logon Application,,,,,,,,10.0.17763.2989 (WinBuild.160101.0800),"MD5=DF836E6145C8CCA28DDFC8F6CCBE78C9,SHA256=D3F1CEC588C2E0FD3CBD913B0AF988A6E4EC2D700A52F3A3112D72506B75C7E2,IMPHASH=8419D97ABDFEB6C320F0C39028647572",C:\Windows\System32\userinit.exe,,Medium,FF8B6A41-F5AF-63E5-A14C-390000000000,0x394ca1,USERINIT.EXE,winlogon.exe,C:\Windows\System32\winlogon.exe,FF8B6A41-F5AE-63E5-A501-000000000200,5948,NT AUTHORITY\SYSTEM,FF8B6A41-F5B0-63E5-B301-000000000200,5140,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,3,WIN-4CKB6CSHOSJ\keith,2023-02-10 07:43:44.724,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,771,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:43:44.766452Z,C:\Windows\Explorer.EXE,Microsoft Corporation,,C:\Windows\system32\,Windows Explorer,,,,,,,,10.0.17763.3113 (WinBuild.160101.0800),"MD5=BBE3017916BF2DB64B5E6B251468082E,SHA256=9E3BD0DA2531CDFE3499C82C729B74FA9E49AB2397CA37FCD3D93D650C812DDD,IMPHASH=E320D3313A399467D02924191A7D3D11",C:\Windows\explorer.exe,,Medium,FF8B6A41-F5AF-63E5-A14C-390000000000,0x394ca1,EXPLORER.EXE,C:\Windows\system32\userinit.exe,C:\Windows\System32\userinit.exe,FF8B6A41-F5B0-63E5-B301-000000000200,5140,WIN-4CKB6CSHOSJ\keith,FF8B6A41-F5B0-63E5-B401-000000000200,4688,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,3,WIN-4CKB6CSHOSJ\keith,2023-02-10 07:43:44.764,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,772,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:43:44.830752Z,taskhostw.exe USER,Microsoft Corporation,,C:\Windows\system32\,Host Process for Windows Tasks,,,,,,,,10.0.17763.1852 (WinBuild.160101.0800),"MD5=8BD7B08DA6BCA54DF9B595E4D9281BEB,SHA256=DE85F29A8BC7219F10A4AC88654C3901ABC329D7505B21CD95CBF780D1EBCCF4,IMPHASH=9839C7FD9649496B162F72128209528A",C:\Windows\System32\taskhostw.exe,,Medium,FF8B6A41-F5AF-63E5-A14C-390000000000,0x394ca1,taskhostw.exe,C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule,C:\Windows\System32\svchost.exe,FF8B6A41-D5C0-63E5-2400-000000000200,1612,NT AUTHORITY\SYSTEM,FF8B6A41-F5B0-63E5-B501-000000000200,5600,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,3,WIN-4CKB6CSHOSJ\keith,2023-02-10 07:43:44.828,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,773,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:43:45.049781Z,C:\Windows\System32\smartscreen.exe -Embedding,Microsoft Corporation,,C:\Windows\system32\,Windows Defender SmartScreen,,,,,,,,10.0.17763.3650 (WinBuild.160101.0800),"MD5=6417A69D5A7DC492924B98282CAEB232,SHA256=008EEBD8C1887CF86BDCDF1FED29D0E1996BC00C9BD6A07C519D1156AA5E26E6,IMPHASH=B780C96EBB53CF24EC4ECD54DBDC2569",C:\Windows\System32\smartscreen.exe,,Medium,FF8B6A41-F5AF-63E5-A14C-390000000000,0x394ca1,smartscreen.exe,-,-,00000000-0000-0000-0000-000000000000,840,-,FF8B6A41-F5B1-63E5-B701-000000000200,6764,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,3,WIN-4CKB6CSHOSJ\keith,2023-02-10 07:43:45.045,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,774,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:43:45.220687Z,"""C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\Installer\setup.exe"" --configure-user-settings --verbose-logging --system-level --msedge --channel=stable",Microsoft Corporation,,C:\Windows\system32\,Microsoft Edge Installer,,,,,,,,110.0.1587.41,"MD5=15CA7BFAA773027EB5F875AC438FC4CC,SHA256=6404E0BC5F956BDFBBB2771ACC1194FD25A996FB7835DE1729738173B5A4530B,IMPHASH=2D6D31FE041F7B31FB594434BDB9F88A",C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\Installer\setup.exe,,Medium,FF8B6A41-F5AF-63E5-A14C-390000000000,0x394ca1,setup.exe,C:\Windows\Explorer.EXE,C:\Windows\explorer.exe,FF8B6A41-F5B0-63E5-B401-000000000200,4688,WIN-4CKB6CSHOSJ\keith,FF8B6A41-F5B1-63E5-B801-000000000200,6456,Microsoft Edge Installer,,-,,,,,,,,3,WIN-4CKB6CSHOSJ\keith,2023-02-10 07:43:45.218,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,775,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:43:45.356447Z,"""C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\Installer\setup.exe"" --msedge --channel=stable --system-level --verbose-logging --installerdata=""C:\Program Files (x86)\Microsoft\Edge\Application\master_preferences"" --create-shortcuts=1 --install-level=0",Microsoft Corporation,,C:\Windows\system32\,Microsoft Edge Installer,,,,,,,,110.0.1587.41,"MD5=15CA7BFAA773027EB5F875AC438FC4CC,SHA256=6404E0BC5F956BDFBBB2771ACC1194FD25A996FB7835DE1729738173B5A4530B,IMPHASH=2D6D31FE041F7B31FB594434BDB9F88A",C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\Installer\setup.exe,,Medium,FF8B6A41-F5AF-63E5-A14C-390000000000,0x394ca1,setup.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\Installer\setup.exe"" --configure-user-settings --verbose-logging --system-level --msedge --channel=stable",C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\Installer\setup.exe,FF8B6A41-F5B1-63E5-B801-000000000200,6456,WIN-4CKB6CSHOSJ\keith,FF8B6A41-F5B1-63E5-BA01-000000000200,5572,Microsoft Edge Installer,,-,,,,,,,,3,WIN-4CKB6CSHOSJ\keith,2023-02-10 07:43:45.351,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,776,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:43:45.684180Z,"""C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\Installer\setup.exe"" --msedge --channel=stable --launch-msedge-after-unlock --verbose-logging --system-level",Microsoft Corporation,,C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\Installer\,Microsoft Edge Installer,,,,,,,,110.0.1587.41,"MD5=15CA7BFAA773027EB5F875AC438FC4CC,SHA256=6404E0BC5F956BDFBBB2771ACC1194FD25A996FB7835DE1729738173B5A4530B,IMPHASH=2D6D31FE041F7B31FB594434BDB9F88A",C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\Installer\setup.exe,,Medium,FF8B6A41-F5AF-63E5-A14C-390000000000,0x394ca1,setup.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\Installer\setup.exe"" --configure-user-settings --verbose-logging --system-level --msedge --channel=stable",C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\Installer\setup.exe,FF8B6A41-F5B1-63E5-B801-000000000200,6456,WIN-4CKB6CSHOSJ\keith,FF8B6A41-F5B1-63E5-BB01-000000000200,400,Microsoft Edge Installer,,-,,,,,,,,3,WIN-4CKB6CSHOSJ\keith,2023-02-10 07:43:45.681,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,777,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:43:45.758829Z,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --continue-active-setup",Microsoft Corporation,,C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\Installer\,Microsoft Edge,,,,,,,,110.0.1587.41,"MD5=2372F95ED81D83E86A9B296410DAA621,SHA256=EB6AED84AC0087E8BF43E64B138421272091BF16D480D74F5DA7F296B5DF9F19,IMPHASH=6858258FBD06BABD9B7990ACD011E737",C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,,Medium,FF8B6A41-F5AF-63E5-A14C-390000000000,0x394ca1,msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\Installer\setup.exe"" --msedge --channel=stable --launch-msedge-after-unlock --verbose-logging --system-level",C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\Installer\setup.exe,FF8B6A41-F5B1-63E5-BB01-000000000200,400,WIN-4CKB6CSHOSJ\keith,FF8B6A41-F5B1-63E5-BC01-000000000200,4020,Microsoft Edge,,-,,,,,,,,3,WIN-4CKB6CSHOSJ\keith,2023-02-10 07:43:45.757,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,778,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:43:45.792000Z,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=crashpad-handler ""--user-data-dir=C:\Users\keith\AppData\Local\Microsoft\Edge\User Data"" /prefetch:7 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\Users\keith\AppData\Local\Microsoft\Edge\User Data\Crashpad"" --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=110.0.5481.77 ""--annotation=exe=C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --annotation=plat=Win64 ""--annotation=prod=Microsoft Edge"" --annotation=ver=110.0.1587.41 --initial-client-data=0xf0,0xf4,0xf8,0xcc,0x100,0x7fff136c7750,0x7fff136c7760,0x7fff136c7770",Microsoft Corporation,,C:\Program Files (x86)\Microsoft\Edge\Application\,Microsoft Edge,,,,,,,,110.0.1587.41,"MD5=2372F95ED81D83E86A9B296410DAA621,SHA256=EB6AED84AC0087E8BF43E64B138421272091BF16D480D74F5DA7F296B5DF9F19,IMPHASH=6858258FBD06BABD9B7990ACD011E737",C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,,Medium,FF8B6A41-F5AF-63E5-A14C-390000000000,0x394ca1,msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --continue-active-setup",C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,FF8B6A41-F5B1-63E5-BC01-000000000200,4020,WIN-4CKB6CSHOSJ\keith,FF8B6A41-F5B1-63E5-BD01-000000000200,5868,Microsoft Edge,,-,,,,,,,,3,WIN-4CKB6CSHOSJ\keith,2023-02-10 07:43:45.789,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,779,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:43:46.466239Z,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=gpu-process --gpu-preferences=UAAAAAAAAADgAAAYAAAAAAAAAAAAAAAAAABgAAAAAAAwAAAAAAAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAEgAAAAAAAAASAAAAAAAAAAYAAAAAgAAABAAAAAAAAAAGAAAAAAAAAAQAAAAAAAAAAAAAAAOAAAAEAAAAAAAAAABAAAADgAAAAgAAAAAAAAACAAAAAAAAAA= --mojo-platform-channel-handle=2000 --field-trial-handle=2072,i,13566183135115842886,2865598636005844834,131072 /prefetch:2",Microsoft Corporation,,C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\,Microsoft Edge,,,,,,,,110.0.1587.41,"MD5=2372F95ED81D83E86A9B296410DAA621,SHA256=EB6AED84AC0087E8BF43E64B138421272091BF16D480D74F5DA7F296B5DF9F19,IMPHASH=6858258FBD06BABD9B7990ACD011E737",C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,,Low,FF8B6A41-F5AF-63E5-A14C-390000000000,0x394ca1,msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --continue-active-setup",C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,FF8B6A41-F5B1-63E5-BC01-000000000200,4020,WIN-4CKB6CSHOSJ\keith,FF8B6A41-F5B2-63E5-BE01-000000000200,3400,Microsoft Edge,,-,,,,,,,,3,WIN-4CKB6CSHOSJ\keith,2023-02-10 07:43:46.458,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,780,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:43:46.490869Z,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --mojo-platform-channel-handle=2312 --field-trial-handle=2072,i,13566183135115842886,2865598636005844834,131072 /prefetch:3",Microsoft Corporation,,C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\,Microsoft Edge,,,,,,,,110.0.1587.41,"MD5=2372F95ED81D83E86A9B296410DAA621,SHA256=EB6AED84AC0087E8BF43E64B138421272091BF16D480D74F5DA7F296B5DF9F19,IMPHASH=6858258FBD06BABD9B7990ACD011E737",C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,,Medium,FF8B6A41-F5AF-63E5-A14C-390000000000,0x394ca1,msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --continue-active-setup",C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,FF8B6A41-F5B1-63E5-BC01-000000000200,4020,WIN-4CKB6CSHOSJ\keith,FF8B6A41-F5B2-63E5-BF01-000000000200,6312,Microsoft Edge,,-,,,,,,,,3,WIN-4CKB6CSHOSJ\keith,2023-02-10 07:43:46.487,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,781,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:43:46.622688Z,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --mojo-platform-channel-handle=1964 --field-trial-handle=2072,i,13566183135115842886,2865598636005844834,131072 /prefetch:8",Microsoft Corporation,,C:\Program Files (x86)\Microsoft\Edge\Application\110.0.1587.41\,Microsoft Edge,,,,,,,,110.0.1587.41,"MD5=2372F95ED81D83E86A9B296410DAA621,SHA256=EB6AED84AC0087E8BF43E64B138421272091BF16D480D74F5DA7F296B5DF9F19,IMPHASH=6858258FBD06BABD9B7990ACD011E737",C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,,Low,FF8B6A41-F5AF-63E5-A14C-390000000000,0x394ca1,msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --continue-active-setup",C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,FF8B6A41-F5B1-63E5-BC01-000000000200,4020,WIN-4CKB6CSHOSJ\keith,FF8B6A41-F5B2-63E5-C101-000000000200,6436,Microsoft Edge,,-,,,,,,,,3,WIN-4CKB6CSHOSJ\keith,2023-02-10 07:43:46.616,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,782,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:43:47.681568Z,"""ctfmon.exe""",Microsoft Corporation,,C:\Windows\system32\,CTF Loader,,,,,,,,10.0.17763.1 (WinBuild.160101.0800),"MD5=AFE653CCC2592633C22DD5DA4124AB59,SHA256=2D88AB60714D7CAA53B06653CDD31E14093121CEBF3BB7EB7CA0F1B9F04A3A8A,IMPHASH=6FD43544FB51C12382CAD7C88F550240",C:\Windows\System32\ctfmon.exe,,Medium,FF8B6A41-F5AF-63E5-A14C-390000000000,0x394ca1,CTFMON.EXE,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TabletInputService,C:\Windows\System32\svchost.exe,FF8B6A41-D5C5-63E5-5700-000000000200,4716,NT AUTHORITY\SYSTEM,FF8B6A41-F5B3-63E5-C501-000000000200,1520,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,3,WIN-4CKB6CSHOSJ\keith,2023-02-10 07:43:47.679,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,783,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:43:57.741033Z,"""C:\Windows\System32\SecurityHealthSystray.exe"" ",Microsoft Corporation,,C:\Windows\system32\,Windows Security notification icon,,,,,,,,10.0.17763.1 (WinBuild.160101.0800),"MD5=09F3F2298DDA6EBB57B12C530D35C52C,SHA256=48F852164EF4747FCDDFF463034CAD33167E341D241536B122AE74FC8841C941,IMPHASH=44315EF1FEB6193B3AB5492033CEFAAE",C:\Windows\System32\SecurityHealthSystray.exe,,Medium,FF8B6A41-F5AF-63E5-A14C-390000000000,0x394ca1,SecurityHealthSystray.exe,C:\Windows\Explorer.EXE,C:\Windows\explorer.exe,FF8B6A41-F5B0-63E5-B401-000000000200,4688,WIN-4CKB6CSHOSJ\keith,FF8B6A41-F5BD-63E5-C901-000000000200,408,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,3,WIN-4CKB6CSHOSJ\keith,2023-02-10 07:43:57.738,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,784,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:45:08.881232Z,taskhostw.exe Install $(Arg0),Microsoft Corporation,,C:\Windows\system32\,Host Process for Windows Tasks,,,,,,,,10.0.17763.1852 (WinBuild.160101.0800),"MD5=8BD7B08DA6BCA54DF9B595E4D9281BEB,SHA256=DE85F29A8BC7219F10A4AC88654C3901ABC329D7505B21CD95CBF780D1EBCCF4,IMPHASH=9839C7FD9649496B162F72128209528A",C:\Windows\System32\taskhostw.exe,,Medium,FF8B6A41-F27F-63E5-C21B-330000000000,0x331bc2,taskhostw.exe,C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule,C:\Windows\System32\svchost.exe,FF8B6A41-D5C0-63E5-2400-000000000200,1612,NT AUTHORITY\SYSTEM,FF8B6A41-F604-63E5-CA01-000000000200,1156,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,2,WIN-4CKB6CSHOSJ\gerald,2023-02-10 07:45:08.879,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,785,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:45:09.040552Z,C:\Windows\servicing\TrustedInstaller.exe,Microsoft Corporation,,C:\Windows\system32\,Windows Modules Installer,,,,,,,,10.0.17763.1098 (WinBuild.160101.0800),"MD5=83F09DC8EA0615A80E5204E07001C7FF,SHA256=E9EA26B1F8413C724A0E4CA0533171A60F4E2A1180A48DC1F117BF155BEE831A,IMPHASH=5A5A505BA4F93DA92EB564DA19258843",C:\Windows\servicing\TrustedInstaller.exe,,System,FF8B6A41-D5BF-63E5-E703-000000000000,0x3e7,TrustedInstaller.exe,C:\Windows\system32\services.exe,C:\Windows\System32\services.exe,FF8B6A41-D5BE-63E5-0B00-000000000200,676,NT AUTHORITY\SYSTEM,FF8B6A41-F605-63E5-CB01-000000000200,1184,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,0,NT AUTHORITY\SYSTEM,2023-02-10 07:45:09.037,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,786,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:45:09.093768Z,C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.17763.3641_none_56cfe33d992f2729\TiWorker.exe -Embedding,Microsoft Corporation,,C:\Windows\system32\,Windows Modules Installer Worker,,,,,,,,10.0.17763.3641 (WinBuild.160101.0800),"MD5=AEE5959D29902A39ABFFCED04CCC4A6C,SHA256=2463C5CBF0B117514F38DC3AB93DFC4C2A30EF957017E7FF97D0917CABA36AB9,IMPHASH=DFA5AA6C71EAA48650B69852FC48ECDC",C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.17763.3641_none_56cfe33d992f2729\TiWorker.exe,,System,FF8B6A41-D5BF-63E5-E703-000000000000,0x3e7,TiWorker.exe,-,-,00000000-0000-0000-0000-000000000000,840,-,FF8B6A41-F605-63E5-CC01-000000000200,6608,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,0,NT AUTHORITY\SYSTEM,2023-02-10 07:45:09.091,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,787,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
